Id,Category,Title,Published,Abstract,URL
2308.05777v1,q-bio.QM,PoseBusters: AI-based docking methods fail to generate physically valid poses or generalise to novel sequences,2023-08-10 11:28:48+00:00,"The last few years have seen the development of numerous deep learning-based
protein-ligand docking methods. They offer huge promise in terms of speed and
accuracy. However, despite claims of state-of-the-art performance in terms of
crystallographic root-mean-square deviation (RMSD), upon closer inspection, it
has become apparent that they often produce physically implausible molecular
structures. It is therefore not sufficient to evaluate these methods solely by
RMSD to a native binding mode. It is vital, particularly for deep
learning-based methods, that they are also evaluated on steric and energetic
criteria. We present PoseBusters, a Python package that performs a series of
standard quality checks using the well-established cheminformatics toolkit
RDKit. Only methods that both pass these checks and predict native-like binding
modes should be classed as having ``state-of-the-art'' performance. We use
PoseBusters to compare five deep learning-based docking methods (DeepDock,
DiffDock, EquiBind, TankBind, and Uni-Mol) and two well-established standard
docking methods (AutoDock Vina and CCDC Gold) with and without an additional
post-prediction energy minimisation step using a molecular mechanics force
field. We show that both in terms of physical plausibility and the ability to
generalise to examples that are distinct from the training data, no deep
learning-based method yet outperforms classical docking tools. In addition, we
find that molecular mechanics force fields contain docking-relevant physics
missing from deep-learning methods. PoseBusters allows practitioners to assess
docking and molecular generation methods and may inspire new inductive biases
still required to improve deep learning-based methods, which will help drive
the development of more accurate and more realistic predictions.",http://arxiv.org/pdf/2308.05777v1
2308.05256v1,cs.SI,Social Network Analysis and Validation of an Agent-Based Model,2023-08-09 23:32:06+00:00,"Agent-based models (ABMs) simulate the formation and evolution of social
processes at a fundamental level by decoupling agent behavior from global
observations. In the case where ABM networks evolve over time as a result of
(or in conjunction with) agent states, there is a need for understanding the
relationship between the dynamic processes and network structure. Social
networks provide a natural set of tools for understanding the emergent
relationships of these systems. This work examines the utility of a collection
of network comparison methods for the purpose of tracking network changes in an
ABM over time or between model parameters. Among the techniques examined is a
novel graph pseudometric based on heat content asymptotics, which have been
shown to distinguish many isospectral graphs which are not isomorphic.
Additionally, we establish the use of observations about real-world networks
from network science (e.g. fat-tailed degree distribution, small-world
property) for ABM validation in the case where empirical population data is
unavailable. These methods are all demonstrated on systematic perturbations of
an original model simulating the formation of friendships in a population of
20,000 agents in Cincinnati, OH.",http://arxiv.org/pdf/2308.05256v1
2308.04978v1,cs.LG,Transferable Models for Bioacoustics with Human Language Supervision,2023-08-09 14:22:18+00:00,"Passive acoustic monitoring offers a scalable, non-invasive method for
tracking global biodiversity and anthropogenic impacts on species. Although
deep learning has become a vital tool for processing this data, current models
are inflexible, typically cover only a handful of species, and are limited by
data scarcity. In this work, we propose BioLingual, a new model for
bioacoustics based on contrastive language-audio pretraining. We first
aggregate bioacoustic archives into a language-audio dataset, called
AnimalSpeak, with over a million audio-caption pairs holding information on
species, vocalization context, and animal behavior. After training on this
dataset to connect language and audio representations, our model can identify
over a thousand species' calls across taxa, complete bioacoustic tasks
zero-shot, and retrieve animal vocalization recordings from natural text
queries. When fine-tuned, BioLingual sets a new state-of-the-art on nine tasks
in the Benchmark of Animal Sounds. Given its broad taxa coverage and ability to
be flexibly queried in human language, we believe this model opens new
paradigms in ecological monitoring and research, including free-text search on
the world's acoustic monitoring archives. We open-source our models, dataset,
and code.",http://arxiv.org/pdf/2308.04978v1
2308.04956v1,eess.IV,ACE-HetEM for ab initio Heterogenous Cryo-EM 3D Reconstruction,2023-08-09 13:41:30+00:00,"Due to the extremely low signal-to-noise ratio (SNR) and unknown poses
(projection angles and image translation) in cryo-EM experiments,
reconstructing 3D structures from 2D images is very challenging. On top of
these challenges, heterogeneous cryo-EM reconstruction also has an additional
requirement: conformation classification. An emerging solution to this problem
is called amortized inference, implemented using the autoencoder architecture
or its variants. Instead of searching for the correct
image-to-pose/conformation mapping for every image in the dataset as in
non-amortized methods, amortized inference only needs to train an encoder that
maps images to appropriate latent spaces representing poses or conformations.
Unfortunately, standard amortized-inference-based methods with entangled latent
spaces have difficulty learning the distribution of conformations and poses
from cryo-EM images. In this paper, we propose an unsupervised deep learning
architecture called ""ACE-HetEM"" based on amortized inference. To explicitly
enforce the disentanglement of conformation classifications and pose
estimations, we designed two alternating training tasks in our method:
image-to-image task and pose-to-pose task. Results on simulated datasets show
that ACE-HetEM has comparable accuracy in pose estimation and produces even
better reconstruction resolution than non-amortized methods. Furthermore, we
show that ACE-HetEM is also applicable to real experimental datasets.",http://arxiv.org/pdf/2308.04956v1
2308.05131v1,q-bio.QM,"A low-cost, user-friendly rheo-optical compression assay to measure mechanical properties of cell spheroids in standard cell culture plates",2023-08-09 12:40:58+00:00,"The mechanical characterization of cell spheroids, one of the most widely
used 3D biology models in vitro, is a hotspot of current research on the role
played by the mechanical response of cells and tissues. The techniques proposed
so far in the literature, while providing important scientific insights,
require a specialized equipment and technical skills which are not usually
available in cell biology facilities. Here, we present an innovative
rheo-optical compression assay based on microscopy glass coverslips as the load
applied to cell spheroids in standard cell culture plates and on image
acquisition with an optical microscope or even a smartphone equipped with
adequate magnification lenses. Mechanical properties can be simply obtained by
correlating the applied load to the deformation of cell spheroids measured by
image analysis. The low-cost, user-friendly features of the proposed technique
can boost mechanobiology research making it easily affordable to any biomedical
lab equipped with cell culture facilities.",http://arxiv.org/pdf/2308.05131v1
2308.05125v1,q-bio.MN,Two Novel Approaches to Detect Community: A Case Study of Omicron Lineage Variants PPI Network,2023-08-09 03:51:20+00:00,"The capacity to identify and analyze protein-protein interactions, along with
their internal modular organization, plays a crucial role in comprehending the
intricate mechanisms underlying biological processes at the molecular level. We
can learn a lot about the structure and dynamics of these interactions by using
network analysis. We can improve our understanding of the biological roots of
disease pathogenesis by recognizing network communities. This knowledge, in
turn, holds significant potential for driving advancements in drug discovery
and facilitating personalized medicine approaches for disease treatment. In
this study, we aimed to uncover the communities within the variant B.1.1.529
(Omicron virus) using two proposed novel algorithm (ABCDE and ALCDE) and four
widely recognized algorithms: Girvan-Newman, Louvain, Leiden, and Label
Propagation algorithm. Each of these algorithms has established prominence in
the field and offers unique perspectives on identifying communities within
complex networks. We also compare the networks by the global properties,
statistic summary, subgraph count, graphlet and validate by the modulaity. By
employing these approaches, we sought to gain deeper insights into the
structural organization and interconnections present within the Omicron virus
network.",http://arxiv.org/pdf/2308.05125v1
2308.04650v1,cs.LG,Deep Metric Learning for the Hemodynamics Inference with Electrocardiogram Signals,2023-08-09 01:30:07+00:00,"Heart failure is a debilitating condition that affects millions of people
worldwide and has a significant impact on their quality of life and mortality
rates. An objective assessment of cardiac pressures remains an important method
for the diagnosis and treatment prognostication for patients with heart
failure. Although cardiac catheterization is the gold standard for estimating
central hemodynamic pressures, it is an invasive procedure that carries
inherent risks, making it a potentially dangerous procedure for some patients.
Approaches that leverage non-invasive signals - such as electrocardiogram (ECG)
- have the promise to make the routine estimation of cardiac pressures feasible
in both inpatient and outpatient settings. Prior models trained to estimate
intracardiac pressures (e.g., mean pulmonary capillary wedge pressure (mPCWP))
in a supervised fashion have shown good discriminatory ability but have been
limited to the labeled dataset from the heart failure cohort. To address this
issue and build a robust representation, we apply deep metric learning (DML)
and propose a novel self-supervised DML with distance-based mining that
improves the performance of a model with limited labels. We use a dataset that
contains over 5.4 million ECGs without concomitant central pressure labels to
pre-train a self-supervised DML model which showed improved classification of
elevated mPCWP compared to self-supervised contrastive baselines. Additionally,
the supervised DML model that is using ECGs with access to 8,172 mPCWP labels
demonstrated significantly better performance on the mPCWP regression task
compared to the supervised baseline. Moreover, our data suggest that DML yields
models that are performant across patient subgroups, even when some patient
subgroups are under-represented in the dataset. Our code is available at
https://github.com/mandiehyewon/ssldml",http://arxiv.org/pdf/2308.04650v1
2308.04610v1,q-bio.QM,"MicroBundleCompute: Automated segmentation, tracking, and analysis of subdomain deformation in cardiac microbundles",2023-08-08 22:27:45+00:00,"Advancing human induced pluripotent stem cell derived cardiomyocyte
(hiPSC-CM) technology will lead to significant progress ranging from disease
modeling, to drug discovery, to regenerative tissue engineering. Yet, alongside
these potential opportunities comes a critical challenge: attaining mature
hiPSC-CM tissues. At present, there are multiple techniques to promote maturity
of hiPSC-CMs including physical platforms and cell culture protocols. However,
when it comes to making quantitative comparisons of functional behavior, there
are limited options for reliably and reproducibly computing functional metrics
that are suitable for direct cross-system comparison. In addition, the current
standard functional metrics obtained from time-lapse images of cardiac
microbundle contraction reported in the field (i.e., post forces, average
tissue stress) do not take full advantage of the available information present
in these data (i.e., full-field tissue displacements and strains). Thus, we
present ""MicroBundleCompute,"" a computational framework for automatic
quantification of morphology-based mechanical metrics from movies of cardiac
microbundles. Briefly, this computational framework offers tools for automatic
tissue segmentation, tracking, and analysis of brightfield and phase contrast
movies of beating cardiac microbundles. It is straightforward to implement,
requires little to no parameter tuning, and runs quickly on a personal
computer. In this paper, we describe the methods underlying this computational
framework, show the results of our extensive validation studies, and
demonstrate the utility of exploring heterogeneous tissue deformations and
strains as functional metrics. With this manuscript, we disseminate
""MicroBundleCompute"" as an open-source computational tool with the aim of
making automated quantitative analysis of beating cardiac microbundles more
accessible to the community.",http://arxiv.org/pdf/2308.04610v1
2308.05122v1,q-bio.QM,Copy Number Variation Informs fMRI-based Prediction of Autism Spectrum Disorder,2023-08-08 19:53:43+00:00,"The multifactorial etiology of autism spectrum disorder (ASD) suggests that
its study would benefit greatly from multimodal approaches that combine data
from widely varying platforms, e.g., neuroimaging, genetics, and clinical
characterization. Prior neuroimaging-genetic analyses often apply naive feature
concatenation approaches in data-driven work or use the findings from one
modality to guide posthoc analysis of another, missing the opportunity to
analyze the paired multimodal data in a truly unified approach. In this paper,
we develop a more integrative model for combining genetic, demographic, and
neuroimaging data. Inspired by the influence of genotype on phenotype, we
propose using an attention-based approach where the genetic data guides
attention to neuroimaging features of importance for model prediction. The
genetic data is derived from copy number variation parameters, while the
neuroimaging data is from functional magnetic resonance imaging. We evaluate
the proposed approach on ASD classification and severity prediction tasks,
using a sex-balanced dataset of 228 ASD and typically developing subjects in a
10-fold cross-validation framework. We demonstrate that our attention-based
model combining genetic information, demographic data, and functional magnetic
resonance imaging results in superior prediction performance compared to other
multimodal approaches.",http://arxiv.org/pdf/2308.05122v1
2308.04387v1,q-bio.QM,Harnessing Artificial Intelligence To Reduce Phototoxicity in Live Imaging,2023-08-08 16:41:30+00:00,"Fluorescence microscopy, widely used in the study of living cells, tissues,
and organisms, often faces the challenge of photodamage. This is primarily
caused by the interaction between light and biochemical components during the
imaging process, leading to compromised accuracy and reliability of biological
results. Methods necessitating extended high-intensity illumination, such as
super-resolution microscopy or thick sample imaging, are particularly
susceptible to this issue. As part of the solution to these problems, advanced
imaging approaches involving artificial intelligence (AI) have been developed.
Here we underscore the necessity of establishing constraints to maintain
light-induced damage at levels that permit cells to sustain their live
behaviour. From this perspective, data-driven live-cell imaging bears
significant potential in aiding the development of AI-enhanced
photodamage-aware microscopy. These technologies could streamline precise
observations of natural biological dynamics while minimising phototoxicity
risks.",http://arxiv.org/pdf/2308.04387v1
2308.04478v1,q-bio.QM,EasyMergeR: an interactive Shiny application to manipulate multiple XLSX files of multiple sheets,2023-08-08 15:08:55+00:00,"The integration of sequencing data with clinical information is a widely
accepted strategy in bioinformatics and health informatics. Despite advanced
databases and sophisticated tools for processing omics data, challenges remain
in handling the raw clinical data (typically in XLSX format with multiple
sheets inside), either exported from health information system (HIS) or
manually collected by investigators. This is particularly difficult for
time-constrained medical staff with little or no programming background, and it
is typically the first bottleneck in many clinical-oriented studies. To fill
this gap, we developed EasyMergeR, a simple, user-friendly, code-free R Shiny
application that allows interactive manipulation of multiple XLSX files with
multiple sheets and provides basic data manipulation capabilities based on the
tidyverse and other handy R packages.",http://arxiv.org/pdf/2308.04478v1
2308.04244v1,cs.SD,Auditory Attention Decoding with Task-Related Multi-View Contrastive Learning,2023-08-08 13:17:37+00:00,"The human brain can easily focus on one speaker and suppress others in
scenarios such as a cocktail party. Recently, researchers found that auditory
attention can be decoded from the electroencephalogram (EEG) data. However,
most existing deep learning methods are difficult to use prior knowledge of
different views (that is attended speech and EEG are task-related views) and
extract an unsatisfactory representation. Inspired by Broadbent's filter model,
we decode auditory attention in a multi-view paradigm and extract the most
relevant and important information utilizing the missing view. Specifically, we
propose an auditory attention decoding (AAD) method based on multi-view VAE
with task-related multi-view contrastive (TMC) learning. Employing TMC learning
in multi-view VAE can utilize the missing view to accumulate prior knowledge of
different views into the fusion of representation, and extract the approximate
task-related representation. We examine our method on two popular AAD datasets,
and demonstrate the superiority of our method by comparing it to the
state-of-the-art method.",http://arxiv.org/pdf/2308.04244v1
2308.05115v2,q-bio.QM,PTransIPs: Identification of phosphorylation sites based on protein pretrained language model and Transformer,2023-08-08 07:50:38+00:00,"Phosphorylation is central to numerous fundamental cellular processes,
influencing the onset and progression of a variety of diseases. The correct
identification of these phosphorylation sites is of great importance to unravel
the intricate molecular mechanisms within cells and during viral infections,
potentially leading to the discovery of new therapeutic targets. In this study,
we introduce PTransIPs, a novel deep learning model for the identification of
phosphorylation sites. PTransIPs treat amino acids within protein sequences as
words, extracting unique encodings based on their type and sequential position.
The model also incorporates embeddings from large pretrained protein models as
additional data inputs. PTransIPS is further trained on a combination model of
convolutional neural network with residual connections and Transformer model
equipped with multi-head attention mechanisms. At last, the model outputs
classification results through a fully connected layer. The results of
independent testing reveal that PTransIPs outperforms existing
state-of-the-art(SOTA) methods, achieving AUROCs of 0.9232 and 0.9660 for
identifying phosphorylated S/T and Y sites respectively. In addition, ablation
studies prove that pretrained model embeddings contribute to the performance of
PTransIPs. Furthermore, PTransIPs has interpretable amino acid preference,
visible training process and shows generalizability on other bioactivity
classification tasks. To facilitate usage, our code and data are publicly
accessible at \url{https://github.com/StatXzy7/PTransIPs}.",http://arxiv.org/pdf/2308.05115v2
2308.03928v1,cs.LG,Optimizing the switching operation in monoclonal antibody production: Economic MPC and reinforcement learning,2023-08-07 22:12:48+00:00,"Monoclonal antibodies (mAbs) have emerged as indispensable assets in
medicine, and are currently at the forefront of biopharmaceutical product
development. However, the growing market demand and the substantial doses
required for mAb clinical treatments necessitate significant progress in its
large-scale production. Most of the processes for industrial mAb production
rely on batch operations, which result in significant downtime. The shift
towards a fully continuous and integrated manufacturing process holds the
potential to boost product yield and quality, while eliminating the extra
expenses associated with storing intermediate products. The integrated
continuous mAb production process can be divided into the upstream and
downstream processes. One crucial aspect that ensures the continuity of the
integrated process is the switching of the capture columns, which are typically
chromatography columns operated in a fed-batch manner downstream. Due to the
discrete nature of the switching operation, advanced process control algorithms
such as economic MPC (EMPC) are computationally difficult to implement. This is
because an integer nonlinear program (INLP) needs to be solved online at each
sampling time. This paper introduces two computationally-efficient approaches
for EMPC implementation, namely, a sigmoid function approximation approach and
a rectified linear unit (ReLU) approximation approach. It also explores the
application of deep reinforcement learning (DRL). These three methods are
compared to the traditional switching approach which is based on a 1% product
breakthrough rule and which involves no optimization.",http://arxiv.org/pdf/2308.03928v1
2308.03714v1,q-bio.PE,The role of APOBEC3-induced mutations in the differential evolution of monkeypox virus,2023-08-07 16:35:27+00:00,"Recent studies show that newly sampled monkeypox virus (MPXV) genomes exhibit
mutations consistent with Apolipoprotein B mRNA Editing Catalytic
Polypeptide-like3 (APOBEC3)-mediated editing, compared to MPXV genomes
collected earlier. It is unclear whether these single nucleotide polymorphisms
(SNPs) result from APOBEC3-induced editing or are a consequence of genetic
drift within one or more MPXV animal reservoirs. We develop a simple method
based on a generalization of the General-Time-Reversible (GTR) model to show
that the observed SNPs are likely the result of APOBEC3-induced editing. The
statistical features allow us to extract lineage information and estimate
evolutionary events.",http://arxiv.org/pdf/2308.03714v1
2308.03654v1,cs.CV,FFF: Fragments-Guided Flexible Fitting for Building Complete Protein Structures,2023-08-07 15:10:21+00:00,"Cryo-electron microscopy (cryo-EM) is a technique for reconstructing the
3-dimensional (3D) structure of biomolecules (especially large protein
complexes and molecular assemblies). As the resolution increases to the
near-atomic scale, building protein structures de novo from cryo-EM maps
becomes possible. Recently, recognition-based de novo building methods have
shown the potential to streamline this process. However, it cannot build a
complete structure due to the low signal-to-noise ratio (SNR) problem. At the
same time, AlphaFold has led to a great breakthrough in predicting protein
structures. This has inspired us to combine fragment recognition and structure
prediction methods to build a complete structure. In this paper, we propose a
new method named FFF that bridges protein structure prediction and protein
structure recognition with flexible fitting. First, a multi-level recognition
network is used to capture various structural features from the input 3D
cryo-EM map. Next, protein structural fragments are generated using pseudo
peptide vectors and a protein sequence alignment method based on these
extracted features. Finally, a complete structural model is constructed using
the predicted protein fragments via flexible fitting. Based on our benchmark
tests, FFF outperforms the baseline methods for building complete protein
structures.",http://arxiv.org/pdf/2308.03654v1
2308.03278v1,q-bio.QM,Key Gene Mining in Transcriptional Regulation for Specific Biological Processes with Small Sample Sizes Using Multi-network pipeline Transformer,2023-08-07 03:37:38+00:00,"Gene mining is an important topic in the field of life sciences, but
traditional machine learning methods cannot consider the regulatory
relationships between genes. Deep learning methods perform poorly in small
sample sizes. This study proposed a deep learning method, called
TransGeneSelector, that can mine critical regulatory genes involved in certain
life processes using a small-sample transcriptome dataset. The method combines
a WGAN-GP data augmentation network, a sample filtering network, and a
Transformer classifier network, which successfully classified the state
(germinating or dry seeds) of Arabidopsis thaliana seed in a dataset of 79
samples, showing performance comparable to that of Random Forests. Further,
through the use of SHapley Additive exPlanations method, TransGeneSelector
successfully mined genes involved in seed germination. Through the construction
of gene regulatory networks and the enrichment analysis of KEGG, as well as
RT-qPCR quantitative analysis, it was confirmed that these genes are at a more
upstream regulatory level than those Random Forests mined, and the top 11 genes
that were uniquely mined by TransGeneSelector were found to be related to the
KAI2 signaling pathway, which is of great regulatory importance for
germination-related genes. This study provides a practical tool for life
science researchers to mine key genes from transcriptome data.",http://arxiv.org/pdf/2308.03278v1
2308.03175v1,cs.LG,Adapting Machine Learning Diagnostic Models to New Populations Using a Small Amount of Data: Results from Clinical Neuroscience,2023-08-06 18:05:39+00:00,"Machine learning (ML) has shown great promise for revolutionizing a number of
areas, including healthcare. However, it is also facing a reproducibility
crisis, especially in medicine. ML models that are carefully constructed from
and evaluated on a training set might not generalize well on data from
different patient populations or acquisition instrument settings and protocols.
We tackle this problem in the context of neuroimaging of Alzheimer's disease
(AD), schizophrenia (SZ) and brain aging. We develop a weighted empirical risk
minimization approach that optimally combines data from a source group, e.g.,
subjects are stratified by attributes such as sex, age group, race and clinical
cohort to make predictions on a target group, e.g., other sex, age group, etc.
using a small fraction (10%) of data from the target group. We apply this
method to multi-source data of 15,363 individuals from 20 neuroimaging studies
to build ML models for diagnosis of AD and SZ, and estimation of brain age. We
found that this approach achieves substantially better accuracy than existing
domain adaptation techniques: it obtains area under curve greater than 0.95 for
AD classification, area under curve greater than 0.7 for SZ classification and
mean absolute error less than 5 years for brain age prediction on all target
groups, achieving robustness to variations of scanners, protocols, and
demographic or clinical characteristics. In some cases, it is even better than
training on all data from the target group, because it leverages the diversity
and size of a larger training set. We also demonstrate the utility of our
models for prognostic tasks such as predicting disease progression in
individuals with mild cognitive impairment. Critically, our brain age
prediction models lead to new clinical insights regarding correlations with
neurophysiological tests.",http://arxiv.org/pdf/2308.03175v1
2308.03887v1,eess.IV,Enhancing Cell Tracking with a Time-Symmetric Deep Learning Approach,2023-08-04 15:57:28+00:00,"The accurate tracking of live cells using video microscopy recordings remains
a challenging task for popular state-of-the-art image processing based object
tracking methods. In recent years, several existing and new applications have
attempted to integrate deep-learning based frameworks for this task, but most
of them still heavily rely on consecutive frame based tracking embedded in
their architecture or other premises that hinder generalized learning. To
address this issue, we aimed to develop a new deep-learning based tracking
method that relies solely on the assumption that cells can be tracked based on
their spatio-temporal neighborhood, without restricting it to consecutive
frames. The proposed method has the additional benefit that the motion patterns
of the cells can be learned completely by the predictor without any prior
assumptions, and it has the potential to handle a large number of video frames
with heavy artifacts. The efficacy of the proposed method is demonstrated
through multiple biologically motivated validation strategies and compared
against several state-of-the-art cell tracking methods.",http://arxiv.org/pdf/2308.03887v1
2308.02363v1,eess.IV,Brain MRI Segmentation using Template-Based Training and Visual Perception Augmentation,2023-08-04 14:53:20+00:00,"Deep learning models usually require sufficient training data to achieve high
accuracy, but obtaining labeled data can be time-consuming and labor-intensive.
Here we introduce a template-based training method to train a 3D U-Net model
from scratch using only one population-averaged brain MRI template and its
associated segmentation label. The process incorporated visual perception
augmentation to enhance the model's robustness in handling diverse image inputs
and mitigating overfitting. Leveraging this approach, we trained 3D U-Net
models for mouse, rat, marmoset, rhesus, and human brain MRI to achieve
segmentation tasks such as skull-stripping, brain segmentation, and tissue
probability mapping. This tool effectively addresses the limited availability
of training data and holds significant potential for expanding deep learning
applications in image analysis, providing researchers with a unified solution
to train deep neural networks with only one image sample.",http://arxiv.org/pdf/2308.02363v1
2308.02589v1,q-bio.QM,An Effective Hydrodynamic Description of Marching Locusts,2023-08-03 18:56:58+00:00,"A fundamental question in complex systems is how to relate interactions
between individual components (""microscopic description"") to the global
properties of the system (""macroscopic description""). Another fundamental
question is whether such a macroscopic description exists at all and how well
it describes the large-scale properties. Here, we address these questions using
as a canonical example of a self-organizing complex system - the collective
motion of desert locusts. One of the world's most devastating insect plagues
begins when flightless juvenile locusts form ""marching bands"". Moving through
semiarid habitats in the search for food, these bands display remarkable
coordinated motion. We investigated how well physical models can describe the
flow of locusts within a band. For this, we filmed locusts within marching
bands during an outbreak in Kenya and automatically tracked all individuals
passing through the camera frame. We first analysed the spatial topology of
nearest neighbors and found individuals to be isotropically distributed.
Despite this apparent randomness, a local order was observed in regions of high
density with a clear second neighbor peak in the radial distribution function,
akin to an ordered fluid. Furthermore, reconstructing individual locust
trajectories revealed a highly-aligned movement, consistent with the
one-dimensional version of the Toner-Tu equations, which are a generalization
of the Navier-Stokes equations for fluids, used to describe the equivalent
macroscopic fluid properties of active particles. Using this effective Toner-Tu
equation, which relates the gradient of the pressure to the acceleration, we
show that the effective ""pressure"" of locusts increases as a linear function of
density in segments with highest polarization. Our study thus demonstrates an
effective hydrodynamic description of flow dynamics in plague locust swarms.",http://arxiv.org/pdf/2308.02589v1
2308.01982v1,eess.IV,"Predicting Ki67, ER, PR, and HER2 Statuses from H&E-stained Breast Cancer Images",2023-08-03 18:31:18+00:00,"Despite the advances in machine learning and digital pathology, it is not yet
clear if machine learning methods can accurately predict molecular information
merely from histomorphology. In a quest to answer this question, we built a
large-scale dataset (185538 images) with reliable measurements for Ki67, ER,
PR, and HER2 statuses. The dataset is composed of mirrored images of H\&E and
corresponding images of immunohistochemistry (IHC) assays (Ki67, ER, PR, and
HER2. These images are mirrored through registration. To increase reliability,
individual pairs were inspected and discarded if artifacts were present (tissue
folding, bubbles, etc). Measurements for Ki67, ER and PR were determined by
calculating H-Score from image analysis. HER2 measurement is based on binary
classification: 0 and 1+ (IHC scores representing a negative subset) vs 3+ (IHC
score positive subset). Cases with IHC equivocal score (2+) were excluded. We
show that a standard ViT-based pipeline can achieve prediction performances
around 90% in terms of Area Under the Curve (AUC) when trained with a proper
labeling protocol. Finally, we shed light on the ability of the trained
classifiers to localize relevant regions, which encourages future work to
improve the localizations. Our proposed dataset is publicly available:
https://ihc4bc.github.io/",http://arxiv.org/pdf/2308.01982v1
2308.01839v1,q-bio.QM,Is your data alignable? Principled and interpretable alignability testing and integration of single-cell data,2023-08-03 16:04:14+00:00,"Single-cell data integration can provide a comprehensive molecular view of
cells, and many algorithms have been developed to remove unwanted technical or
biological variations and integrate heterogeneous single-cell datasets. Despite
their wide usage, existing methods suffer from several fundamental limitations.
In particular, we lack a rigorous statistical test for whether two
high-dimensional single-cell datasets are alignable (and therefore should even
be aligned). Moreover, popular methods can substantially distort the data
during alignment, making the aligned data and downstream analysis difficult to
interpret. To overcome these limitations, we present a spectral manifold
alignment and inference (SMAI) framework, which enables principled and
interpretable alignability testing and structure-preserving integration of
single-cell data. SMAI provides a statistical test to robustly determine the
alignability between datasets to avoid misleading inference, and is justified
by high-dimensional statistical theory. On a diverse range of real and
simulated benchmark datasets, it outperforms commonly used alignment methods.
Moreover, we show that SMAI improves various downstream analyses such as
identification of differentially expressed genes and imputation of single-cell
spatial transcriptomics, providing further biological insights. SMAI's
interpretability also enables quantification and a deeper understanding of the
sources of technical confounders in single-cell data.",http://arxiv.org/pdf/2308.01839v1
2308.12354v1,q-bio.BM,Machine Learning Small Molecule Properties in Drug Discovery,2023-08-02 22:18:41+00:00,"Machine learning (ML) is a promising approach for predicting small molecule
properties in drug discovery. Here, we provide a comprehensive overview of
various ML methods introduced for this purpose in recent years. We review a
wide range of properties, including binding affinities, solubility, and ADMET
(Absorption, Distribution, Metabolism, Excretion, and Toxicity). We discuss
existing popular datasets and molecular descriptors and embeddings, such as
chemical fingerprints and graph-based neural networks. We highlight also
challenges of predicting and optimizing multiple properties during hit-to-lead
and lead optimization stages of drug discovery and explore briefly possible
multi-objective optimization techniques that can be used to balance diverse
properties while optimizing lead candidates. Finally, techniques to provide an
understanding of model predictions, especially for critical decision-making in
drug discovery are assessed. Overall, this review provides insights into the
landscape of ML models for small molecule property predictions in drug
discovery. So far, there are multiple diverse approaches, but their
performances are often comparable. Neural networks, while more flexible, do not
always outperform simpler models. This shows that the availability of
high-quality training data remains crucial for training accurate models and
there is a need for standardized benchmarks, additional performance metrics,
and best practices to enable richer comparisons between the different
techniques and models that can shed a better light on the differences between
the many techniques.",http://arxiv.org/pdf/2308.12354v1
2308.01458v1,q-bio.QM,Semi-supervised Cooperative Learning for Multiomics Data Fusion,2023-08-02 22:18:14+00:00,"Multiomics data fusion integrates diverse data modalities, ranging from
transcriptomics to proteomics, to gain a comprehensive understanding of
biological systems and enhance predictions on outcomes of interest related to
disease phenotypes and treatment responses. Cooperative learning, a recently
proposed method, unifies the commonly-used fusion approaches, including early
and late fusion, and offers a systematic framework for leveraging the shared
underlying relationships across omics to strengthen signals. However, the
challenge of acquiring large-scale labeled data remains, and there are cases
where multiomics data are available but in the absence of annotated labels. To
harness the potential of unlabeled multiomcis data, we introduce
semi-supervised cooperative learning. By utilizing an ""agreement penalty"", our
method incorporates the additional unlabeled data in the learning process and
achieves consistently superior predictive performance on simulated data and a
real multiomics study of aging. It offers an effective solution to multiomics
data fusion in settings with both labeled and unlabeled data and maximizes the
utility of available data resources, with the potential of significantly
improving predictive models for diagnostics and therapeutics in an increasingly
multiomics world.",http://arxiv.org/pdf/2308.01458v1
2308.01451v1,q-bio.NC,Identifiability in Functional Connectivity May Unintentionally Inflate Prediction Results,2023-08-02 21:59:42+00:00,"Functional magnetic resonance (fMRI) is an invaluable tool in studying
cognitive processes in vivo. Many recent studies use functional connectivity
(FC), partial correlation connectivity (PC), or fMRI-derived brain networks to
predict phenotypes with results that sometimes cannot be replicated. At the
same time, FC can be used to identify the same subject from different scans
with great accuracy. In this paper, we show a method by which one can
unknowingly inflate classification results from 61% accuracy to 86% accuracy by
treating longitudinal or contemporaneous scans of the same subject as
independent data points. Using the UK Biobank dataset, we find one can achieve
the same level of variance explained with 50 training subjects by exploiting
identifiability as with 10,000 training subjects without double-dipping. We
replicate this effect in four different datasets: the UK Biobank (UKB), the
Philadelphia Neurodevelopmental Cohort (PNC), the Bipolar and Schizophrenia
Network for Intermediate Phenotypes (BSNIP), and an OpenNeuro Fibromyalgia
dataset (Fibro). The unintentional improvement ranges between 7% and 25% in the
four datasets. Additionally, we find that by using dynamic functional
connectivity (dFC), one can apply this method even when one is limited to a
single scan per subject. One major problem is that features such as ROIs or
connectivities that are reported alongside inflated results may confuse future
work. This article hopes to shed light on how even minor pipeline anomalies may
lead to unexpectedly superb results.",http://arxiv.org/pdf/2308.01451v1
